timestamp,air_temperature,humidity,co2_level,light_intensity,soil_moisture,soil_ph,soil_temperature,ec_conductivity,nitrogen,phosphorus,potassium,vpd,light_hours,ventilation_rate,outside_temperature,outside_humidity,wind_speed,crop_type,growth_stage,leaf_wetness_hours,previous_irrigation_mm,health_score,health_category,disease_risk_score,disease_risk_level,irrigation_need
2025-06-16 03:00:16,42.86,46.98,771.29,4284.48,41.87,6.44,36.0,2.63,164.54,33.1,166.65,2.5,13.5,37.78,45.45,16.24,5.95,Lettuce,Fruiting,0.24,40.39,60.6,Moderate,20.6,Low,High
2025-06-16 03:09:00,37.88,64.8,884.52,1932.37,44.78,6.21,34.87,1.48,197.77,38.31,152.1,2.3171,13.5,33.72,40.48,40.65,3.23,Capsicum,Flowering,3.7,0.09,69.1,Moderate,28.5,Low,Medium
2025-06-16 03:54:59,35.22,63.13,797.95,6999.21,44.35,6.48,29.78,1.64,192.93,27.36,191.58,2.0986,13.5,40.29,36.07,42.78,9.07,Tomato,Seedling,0.1,73.34,62.3,Moderate,7.1,Low,Low
2025-06-16 05:07:52,41.16,48.42,812.68,853.62,41.22,6.45,35.77,2.72,167.58,31.94,167.64,2.5,13.5,36.62,45.12,15.87,6.08,Lettuce,Fruiting,0.89,37.16,66.1,Moderate,14.9,Low,High
2025-06-16 05:11:24,35.9,72.41,899.87,2340.6,36.37,6.09,32.2,1.7,203.7,44.86,187.77,1.6304,13.5,38.01,29.22,49.74,7.58,Cucumber,Fruiting,4.89,6.51,67.0,Moderate,29.3,Low,Medium
2025-06-16 05:31:35,38.13,63.21,863.23,1568.87,44.6,6.23,35.15,1.45,197.89,39.72,157.99,2.455,13.5,33.71,40.14,40.05,2.77,Capsicum,Flowering,3.66,0.08,66.4,Moderate,19.9,Low,Medium
2025-06-16 06:49:48,35.2,64.2,787.32,7684.36,44.27,6.49,29.67,1.66,197.14,25.14,199.9,2.0351,13.5,39.03,39.92,44.12,8.93,Tomato,Seedling,0.0,67.47,63.5,Moderate,16.4,Low,Medium
2025-06-16 07:41:27,34.73,71.77,877.38,2892.73,36.12,6.1,32.25,1.8,201.45,43.18,186.73,1.5637,13.5,36.51,28.11,49.38,5.88,Cucumber,Fruiting,4.31,5.99,66.5,Moderate,32.3,Low,Low
2025-06-16 07:47:46,40.42,46.95,767.85,1330.93,40.93,6.44,35.63,2.73,164.23,31.92,159.5,2.5,13.5,38.11,42.07,19.28,6.08,Lettuce,Harvest,0.03,34.19,60.7,Moderate,20.3,Low,Medium
2025-06-16 09:30:44,38.42,61.49,824.94,4024.83,44.26,6.23,35.4,1.55,193.31,38.31,160.61,2.5,13.5,35.76,40.17,38.55,1.95,Capsicum,Flowering,2.89,0.07,75.6,Good,24.5,Low,Medium
2025-06-16 10:22:53,35.96,63.17,741.98,9897.33,44.02,6.48,30.3,1.69,195.61,24.88,200.9,2.1837,13.5,42.65,39.77,45.56,8.37,Tomato,Seedling,0.0,62.08,63.7,Moderate,11.2,Low,Low
2025-06-16 10:56:33,40.64,46.33,757.79,5308.76,40.74,6.46,35.79,2.73,163.52,33.3,157.05,2.5,13.5,41.55,40.23,23.96,6.14,Lettuce,Harvest,0.56,31.45,64.1,Moderate,2.8,Low,Medium
2025-06-16 12:09:56,39.96,58.66,851.84,8777.56,44.14,6.23,34.9,1.59,183.21,37.44,161.22,2.5,13.5,41.67,38.88,36.01,3.32,Capsicum,Flowering,2.6,0.07,74.2,Good,20.6,Low,Medium
2025-06-16 14:08:04,37.12,59.82,761.1,11339.65,43.7,6.48,31.07,1.71,195.22,23.9,197.6,2.5,13.5,40.67,40.1,44.09,6.8,Tomato,Seedling,0.73,57.11,72.5,Good,12.9,Low,Medium
2025-06-16 14:10:38,39.09,45.63,708.82,7215.45,40.39,6.49,35.79,2.73,164.64,35.29,161.79,2.5,13.5,44.04,37.98,26.68,8.03,Lettuce,Harvest,0.81,28.93,57.9,Fair,20.6,Low,Medium
2025-06-16 15:40:02,39.06,60.17,804.26,9342.25,43.82,6.23,35.05,1.62,188.56,36.67,160.72,2.5,13.5,42.58,36.82,35.47,3.1,Capsicum,Fruiting,2.78,0.06,66.9,Moderate,20.4,Low,Medium
2025-06-16 16:18:54,37.36,57.86,788.31,10149.57,43.5,6.51,30.97,1.79,193.51,22.16,193.38,2.5,13.5,38.61,40.94,43.94,6.05,Tomato,Seedling,0.55,52.54,75.0,Good,16.4,Low,Medium
2025-06-16 17:58:21,40.06,60.31,810.29,7573.69,43.56,6.23,35.1,1.63,185.69,35.8,160.28,2.5,13.5,40.7,37.82,33.56,3.1,Capsicum,Fruiting,1.97,0.06,72.9,Good,17.8,Low,Medium
2025-06-16 18:02:05,38.73,50.62,722.5,4898.44,40.2,6.49,35.84,2.92,164.0,34.7,159.21,2.5,13.5,41.22,32.78,23.86,7.24,Lettuce,Harvest,0.48,26.62,66.3,Moderate,12.3,Low,Medium
2025-06-16 18:24:20,37.59,58.49,753.8,9738.65,43.23,6.48,30.83,1.73,197.49,20.77,195.76,2.5,13.5,35.01,38.2,45.78,6.96,Tomato,Seedling,0.47,48.34,66.2,Moderate,13.0,Low,Medium
2025-06-16 20:50:25,35.54,59.77,762.47,7645.54,42.89,6.54,31.37,1.79,198.47,17.94,187.1,2.3302,13.5,36.02,35.55,49.01,7.33,Tomato,Seedling,1.44,44.47,66.7,Moderate,20.1,Low,Medium
2025-06-16 21:22:11,33.29,73.67,923.53,3344.31,35.91,6.1,32.14,1.73,,,190.38,1.3462,13.5,34.58,28.83,50.86,5.85,Cucumber,Fruiting,3.51,5.51,,,,,
2025-06-16 21:46:10,38.99,59.83,813.63,6498.45,43.31,6.24,34.89,1.62,187.97,36.88,162.5,2.5,13.5,41.87,34.42,31.58,3.74,Capsicum,Fruiting,1.53,0.05,69.3,Moderate,16.4,Low,Medium
2025-06-16 23:31:33,33.15,73.23,940.64,4618.22,35.58,6.1,31.84,1.71,204.97,37.12,194.13,1.3578,13.5,35.13,31.06,49.66,7.42,Cucumber,Fruiting,2.52,5.07,66.2,Moderate,20.9,Low,Medium
2025-06-17 00:08:21,35.89,64.27,827.54,3815.56,43.05,6.26,34.93,1.57,192.71,37.68,154.84,2.1096,13.5,38.52,33.07,32.71,4.06,Capsicum,Fruiting,2.14,0.05,72.8,Good,19.0,Low,Medium
2025-06-17 00:13:59,39.86,51.78,715.15,3373.46,39.74,6.47,35.88,3.01,170.78,36.44,158.38,2.5,13.5,41.19,38.56,24.7,6.43,Lettuce,Harvest,0.0,24.49,59.8,Fair,14.7,Low,Medium
2025-06-17 00:29:59,34.55,58.26,764.18,5903.68,42.55,6.52,31.46,1.77,204.11,21.16,189.44,2.2892,13.5,36.57,35.9,48.3,7.7,Tomato,Seedling,0.75,40.91,64.7,Moderate,13.4,Low,Low
2025-06-17 01:38:21,32.27,72.89,961.75,3097.54,35.46,,31.81,1.71,194.89,34.84,186.09,1.3088,13.5,34.48,28.99,47.7,7.85,Cucumber,Fruiting,3.44,4.66,,,,,
2025-06-17 02:34:19,34.74,62.81,864.55,3932.95,42.81,6.26,34.48,,183.86,38.35,155.89,2.0616,13.5,37.83,31.1,32.48,4.38,Capsicum,Fruiting,2.13,0.05,,,,,
2025-06-17 03:42:36,30.78,74.08,978.97,2330.77,35.37,6.09,31.98,1.72,191.05,35.46,191.57,1.1497,13.5,29.53,29.45,44.77,8.2,Cucumber,Fruiting,3.54,4.29,77.3,Good,34.0,Low,Medium
2025-06-17 04:34:20,33.96,65.54,907.25,2985.96,42.63,6.25,34.05,1.47,185.42,38.38,158.79,1.8288,13.5,38.45,32.12,34.59,7.27,Capsicum,Fruiting,1.85,0.04,69.9,Moderate,18.5,Low,Medium
2025-06-17 06:46:42,,72.07,941.73,2276.87,,6.11,32.03,1.81,190.0,36.1,194.64,1.343,13.5,31.86,30.9,41.01,8.44,Cucumber,Fruiting,3.63,3.95,,,,,
2025-06-17 07:50:44,34.37,64.39,869.74,4220.5,42.48,6.22,34.07,1.47,184.39,37.69,156.22,1.9337,13.5,37.46,36.03,31.59,7.91,Capsicum,Fruiting,2.34,0.04,69.5,Moderate,20.4,Low,Medium
2025-06-17 08:37:22,33.93,56.05,746.05,6717.58,42.27,6.56,31.53,1.74,200.53,21.41,188.36,2.3289,13.5,42.0,36.34,47.05,7.71,Tomato,Seedling,0.56,37.64,66.9,Moderate,15.0,Low,Low
2025-06-17 09:50:17,40.13,51.11,712.38,6099.66,39.29,6.44,35.73,2.92,170.59,37.47,155.37,2.5,13.5,40.64,41.23,21.92,5.25,Lettuce,Harvest,0.99,22.53,56.9,Fair,15.2,Low,Medium
2025-06-17 10:11:44,32.71,60.8,852.91,6292.61,42.32,6.24,34.23,1.48,181.26,34.13,157.54,1.9406,13.5,39.78,36.29,29.74,6.1,Capsicum,Fruiting,1.83,0.04,66.4,Moderate,16.6,Low,Medium
2025-06-17 10:21:53,32.84,69.18,934.17,5587.89,35.08,6.1,31.99,1.77,187.96,38.61,191.57,1.5366,13.5,35.12,34.47,45.79,9.08,Cucumber,Fruiting,3.76,3.63,66.9,Moderate,22.6,Low,Low
2025-06-17 11:30:36,35.01,53.57,734.96,8947.04,42.03,6.53,31.27,1.75,200.45,21.02,183.49,2.5,13.5,40.43,37.47,45.82,5.83,Tomato,Seedling,0.26,34.63,61.6,Moderate,11.8,Low,Medium
2025-06-17 13:36:05,34.19,61.0,813.49,8154.5,42.05,6.27,34.26,1.46,186.08,31.87,160.52,2.0971,13.5,37.47,36.94,28.99,8.32,Capsicum,Fruiting,1.8,0.03,67.1,Moderate,16.5,Low,Medium
2025-06-17 13:50:06,33.62,68.83,903.72,8419.08,34.9,6.1,31.77,1.87,186.01,42.3,194.8,1.6228,13.5,38.75,33.74,46.23,7.98,Cucumber,Fruiting,3.33,3.34,67.2,Moderate,29.1,Low,Medium
2025-06-17 15:17:10,34.7,53.81,798.64,9505.84,41.92,6.5,31.52,1.64,202.58,20.86,184.9,2.5,13.5,45.38,35.67,47.95,6.92,Tomato,Seedling,0.0,31.86,64.3,Moderate,18.6,Low,Medium
2025-06-17 17:22:49,34.02,62.49,848.09,7001.85,41.85,6.26,34.13,1.33,180.64,35.6,162.73,1.9976,13.5,36.3,36.59,30.46,7.52,Capsicum,Fruiting,2.36,0.03,64.4,Moderate,16.0,Low,Medium
2025-06-17 17:24:39,33.89,68.33,910.21,7199.7,34.67,6.11,31.8,1.87,187.93,40.43,197.66,1.6741,13.5,37.76,33.68,40.1,7.31,Cucumber,Fruiting,3.35,3.07,64.8,Moderate,20.6,Low,Medium
2025-06-17 19:02:00,34.3,57.37,832.2,8371.65,41.8,6.51,31.45,1.6,200.04,21.09,184.24,2.3062,13.5,44.64,35.76,46.86,5.85,Tomato,Seedling,0.4,29.31,66.7,Moderate,17.2,Low,Low
2025-06-17 20:28:33,35.06,67.12,955.1,5798.46,34.53,6.13,31.54,1.86,181.88,42.5,191.31,1.8544,13.5,39.68,34.84,32.16,6.64,Cucumber,Fruiting,2.29,2.83,65.5,Moderate,26.4,Low,High
2025-06-17 21:04:57,33.14,54.63,840.53,5663.07,41.23,6.23,33.92,1.47,177.01,37.74,160.77,2.2995,13.5,36.01,40.48,28.23,6.92,Capsicum,Fruiting,1.87,0.03,63.4,Moderate,21.1,Low,Medium
2025-06-17 22:16:36,34.06,55.91,822.04,6505.45,41.25,6.5,31.69,1.72,203.52,20.62,187.35,2.3527,13.5,41.97,38.0,48.78,4.32,Tomato,Seedling,0.27,26.97,69.8,Moderate,18.9,Low,Medium
2025-06-17 23:03:03,35.39,66.87,987.54,4533.11,34.18,6.14,31.6,1.83,180.21,40.72,197.24,1.9033,13.5,38.3,34.71,29.07,6.38,Cucumber,Fruiting,2.78,2.6,67.4,Moderate,19.5,Low,Medium
2025-06-17 23:17:36,37.63,48.36,716.66,5464.99,38.96,6.44,35.92,2.88,182.12,41.23,160.92,2.5,13.5,41.34,42.82,27.06,4.0,Lettuce,Harvest,0.9,20.73,57.3,Fair,16.2,Low,Medium
2025-06-17 23:17:43,34.0,49.57,859.75,4887.68,40.55,6.2,33.9,1.65,182.83,39.66,161.74,2.5,13.5,35.24,43.07,26.66,7.47,Capsicum,Fruiting,1.91,0.03,64.0,Moderate,33.2,Low,Medium
2025-06-18 00:35:30,34.38,56.33,817.71,5612.78,40.68,6.5,31.61,1.78,202.41,21.05,186.26,2.3729,13.5,41.6,38.97,42.98,5.11,Tomato,Seedling,0.64,24.81,68.3,Moderate,17.0,Low,Medium
2025-06-18 01:26:17,34.23,45.06,884.47,2912.98,40.23,6.2,34.08,1.7,183.36,38.21,154.12,2.5,13.5,32.65,41.5,29.65,8.34,Capsicum,Fruiting,2.3,0.02,63.9,Moderate,23.0,Low,Medium
2025-06-18 01:35:18,34.47,69.98,947.24,3577.05,34.1,6.14,32.01,1.77,184.33,38.54,194.69,1.6396,13.5,36.42,35.05,29.87,6.31,Cucumber,Fruiting,1.82,2.39,66.6,Moderate,18.5,Low,Medium
2025-06-18 02:36:25,34.52,55.04,830.16,6003.56,40.15,6.48,31.5,1.84,202.71,23.38,186.53,2.4624,13.5,40.86,37.45,38.96,4.03,Tomato,Seedling,1.22,22.82,63.8,Moderate,18.5,Low,Low
2025-06-18 03:16:48,36.73,47.25,735.68,4787.54,38.43,6.42,35.48,3.07,184.96,40.52,165.71,2.5,13.5,42.14,45.67,21.94,4.83,Lettuce,Harvest,0.0,19.07,57.2,Fair,26.0,Low,Medium
2025-06-18 04:06:15,34.16,73.47,933.56,2449.62,33.84,6.11,32.25,1.77,181.81,40.66,195.01,1.4243,13.5,40.4,34.71,27.94,9.16,Cucumber,Fruiting,1.66,2.2,63.8,Moderate,28.6,Low,Medium
2025-06-18 04:08:25,35.19,43.59,878.94,1136.52,39.56,6.2,33.63,1.76,186.32,38.4,155.63,2.5,13.5,28.41,43.83,23.6,8.53,Capsicum,Fruiting,2.53,0.02,64.9,Moderate,30.7,Low,Medium
2025-06-18 06:07:48,38.25,44.69,702.26,5340.47,37.95,6.4,35.29,3.22,194.8,41.68,165.34,2.5,13.5,43.42,45.37,24.92,6.16,Lettuce,Harvest,0.0,17.54,53.3,Fair,15.4,Low,High
2025-06-18 06:17:46,35.29,53.95,850.8,6306.4,39.48,6.47,31.44,1.79,202.23,25.0,188.1,2.5,13.5,42.81,35.58,36.25,4.44,Tomato,Seedling,0.43,21.0,66.1,Moderate,17.3,Low,Medium
2025-06-18 07:48:11,33.76,73.07,929.31,1489.42,33.58,6.09,32.19,1.73,182.91,43.1,194.81,1.4139,13.5,37.22,35.4,28.57,11.16,Cucumber,Fruiting,1.17,2.03,71.4,Good,31.6,Low,Medium
2025-06-18 08:38:11,38.85,42.17,700.45,4446.91,37.31,6.4,35.17,3.29,197.62,41.47,159.16,2.5,13.5,43.23,44.87,28.19,6.17,Lettuce,Harvest,0.0,16.14,55.6,Fair,16.4,Low,Medium
2025-06-18 09:50:30,34.98,51.73,829.58,8477.32,39.06,6.48,31.14,1.77,201.4,24.79,188.27,2.5,13.5,44.44,39.03,33.67,4.38,Tomato,Seedling,1.1,19.32,66.8,Moderate,21.1,Low,Medium
2025-06-18 09:51:56,35.55,71.81,897.53,4911.81,33.3,6.09,32.36,1.56,178.69,44.59,192.51,1.6335,13.5,38.29,38.29,30.65,11.02,Cucumber,Fruiting,0.89,1.86,64.2,Moderate,20.9,Low,High
2025-06-18 11:10:02,36.1,42.94,857.81,4068.68,39.07,6.2,33.33,1.86,188.66,37.73,157.44,2.5,13.5,34.28,43.42,24.07,10.06,Capsicum,Fruiting,2.41,0.02,68.6,Moderate,35.3,Low,Medium
2025-06-18 12:06:12,39.09,41.37,713.02,9180.23,36.73,6.38,34.85,3.31,197.6,37.96,157.87,2.5,13.5,47.95,46.72,30.73,7.04,Lettuce,Harvest,0.91,14.85,55.6,Fair,16.8,Low,Medium
2025-06-18 12:51:21,36.14,48.43,824.05,12223.63,38.72,6.47,31.07,1.96,202.17,26.58,184.04,2.5,13.5,46.62,38.12,27.4,4.09,Tomato,Seedling,0.96,17.77,65.4,Moderate,10.0,Low,Medium
2025-06-18 13:51:00,35.37,72.42,852.36,7309.77,33.07,6.07,32.33,1.61,183.36,45.73,189.64,1.5828,13.5,41.83,36.84,29.75,8.16,Cucumber,Fruiting,0.48,1.71,65.6,Moderate,23.1,Low,High
2025-06-18 15:25:18,37.67,46.09,783.52,13895.95,38.29,6.45,31.47,1.89,209.99,26.35,180.14,2.5,13.5,42.14,39.0,24.92,3.07,Tomato,Seedling,0.67,16.35,63.2,Moderate,16.2,Low,Medium
2025-06-18 15:31:58,41.01,39.87,707.51,10552.23,36.31,6.4,35.09,3.27,198.28,38.48,161.53,2.5,13.5,45.64,46.3,27.09,5.91,Lettuce,Harvest,0.78,13.66,61.4,Moderate,19.4,Low,Medium
2025-06-18 16:44:24,35.73,69.05,824.22,7936.71,32.84,6.1,32.11,1.7,183.64,43.3,186.87,1.8113,13.5,35.92,40.7,24.38,7.94,Cucumber,Fruiting,1.01,1.58,67.0,Moderate,22.2,Low,Medium
2025-06-18 18:22:58,39.61,43.38,750.73,8462.13,36.07,6.4,35.4,3.17,192.86,41.56,162.68,2.5,13.5,41.09,46.34,28.8,4.66,Lettuce,Harvest,0.73,12.57,53.8,Fair,19.2,Low,High
2025-06-18 19:02:53,37.58,45.47,801.83,11897.67,37.61,6.45,31.34,1.98,210.12,26.0,181.13,2.5,13.5,36.68,41.86,21.58,3.67,Tomato,Seedling,0.51,15.04,64.4,Moderate,14.6,Low,Medium
2025-06-18 20:42:24,36.14,70.84,848.38,4769.99,32.56,6.08,32.11,1.8,184.13,40.73,174.78,1.7454,13.5,34.28,41.09,20.76,6.29,Cucumber,Fruiting,1.13,1.45,59.3,Fair,24.2,Low,Medium
2025-06-18 21:17:45,39.04,44.4,738.94,7418.02,35.85,6.42,35.55,3.04,204.2,43.87,161.13,2.5,13.5,38.15,47.54,32.92,4.14,Lettuce,Harvest,0.69,11.56,55.6,Fair,9.4,Low,High
2025-06-18 22:34:50,38.33,43.47,800.9,9140.75,37.01,6.46,31.78,2.0,215.99,22.69,182.56,2.5,13.5,32.47,42.37,16.1,5.81,Tomato,Seedling,1.0,13.84,61.0,Moderate,21.5,Low,Medium
2025-06-18 23:22:23,37.78,38.01,833.35,3759.73,38.4,6.22,33.15,2.06,184.13,36.74,153.37,2.5,13.5,35.98,46.2,26.33,11.11,Capsicum,Fruiting,2.2,0.02,59.3,Fair,18.9,Low,High
2025-06-18 23:34:15,38.46,46.84,772.26,5889.25,35.54,6.46,35.26,2.94,202.17,43.99,166.85,2.5,13.5,38.92,48.49,33.88,4.01,Lettuce,Harvest,0.31,10.64,56.8,Fair,22.6,Low,Medium
2025-06-19 00:07:50,35.65,67.42,899.98,4278.96,32.38,6.06,31.42,1.86,185.38,39.04,172.21,1.8985,13.5,30.07,41.7,26.39,6.65,Cucumber,Fruiting,0.46,1.34,70.0,Moderate,17.0,Low,High
2025-06-19 01:20:40,39.14,39.41,853.9,8425.07,36.37,6.45,31.57,2.03,217.49,24.92,185.16,2.5,13.5,31.66,43.2,18.88,5.1,Tomato,Seedling,1.02,12.73,52.7,Fair,19.1,Low,Medium
2025-06-19 02:38:34,38.14,33.67,876.02,4442.97,38.05,6.19,33.96,2.09,179.97,38.53,153.49,2.5,13.5,35.09,45.41,25.85,11.23,Capsicum,Fruiting,2.01,0.02,57.5,Fair,24.9,Low,High
2025-06-19 03:12:17,38.93,49.34,733.92,3973.27,35.42,6.46,35.19,2.88,202.55,48.03,173.35,2.5,13.5,34.39,46.4,37.22,3.87,Lettuce,Harvest,0.42,9.79,53.5,Fair,22.7,Low,Medium
2025-06-19 03:55:18,34.78,63.83,871.16,4060.07,32.21,6.08,31.57,1.95,181.76,40.01,168.34,2.0096,13.5,25.89,40.67,25.05,7.32,Cucumber,Fruiting,1.16,1.23,67.7,Moderate,28.5,Low,Medium
2025-06-19 05:45:44,39.04,36.78,854.77,3546.55,37.83,6.19,33.99,2.02,179.85,40.62,155.02,2.5,13.5,37.25,43.55,25.86,10.28,Capsicum,Fruiting,1.82,0.02,61.8,Moderate,18.4,Low,Medium
2025-06-19 06:13:14,38.26,51.35,739.52,3796.35,35.12,6.47,35.23,2.89,200.42,43.45,170.55,2.5,13.5,29.87,43.19,35.88,3.88,Lettuce,Harvest,0.27,9.0,59.2,Fair,19.2,Low,Medium
2025-06-19 07:46:13,40.86,40.38,862.97,8341.75,36.01,6.43,31.45,2.13,216.42,25.24,192.59,2.5,13.5,,47.61,19.36,4.85,Tomato,Seedling,0.66,11.71,,,,,
2025-06-19 07:54:01,35.01,64.15,878.08,4603.1,32.01,6.08,31.79,2.13,188.08,39.53,173.36,2.0161,13.5,21.31,42.37,23.22,7.89,Cucumber,Fruiting,2.13,1.13,64.5,Moderate,26.5,Low,Medium
2025-06-19 08:52:06,40.2,38.69,817.1,4898.12,37.71,6.2,33.99,1.92,182.46,43.83,152.3,2.5,13.5,35.93,45.21,29.67,11.03,Capsicum,Fruiting,2.02,0.01,56.2,Fair,23.4,Low,Medium
2025-06-19 09:03:46,38.47,55.16,696.26,4833.71,34.83,6.47,35.02,2.98,207.36,43.75,168.74,2.5,13.5,26.99,42.99,35.85,5.17,Lettuce,Harvest,0.0,8.28,61.1,Moderate,13.4,Low,Medium
2025-06-19 09:57:17,37.64,64.27,867.92,7266.76,31.74,6.08,31.92,2.15,184.62,41.72,176.94,2.3208,13.5,17.32,39.86,24.96,8.26,Cucumber,Fruiting,1.99,1.04,67.0,Moderate,21.5,Low,Medium
2025-06-19 10:22:22,43.25,39.51,850.59,10645.07,35.54,6.44,31.76,2.29,224.64,28.46,196.67,2.5,13.5,34.48,47.31,23.4,2.12,Tomato,Seedling,0.51,10.78,60.1,Moderate,14.1,Low,Medium
2025-06-19 11:15:12,41.62,44.13,746.25,8469.11,37.49,6.22,34.28,1.85,182.35,45.9,150.95,2.5,13.5,38.61,45.12,25.39,9.95,Capsicum,Fruiting,1.48,0.01,61.9,Moderate,14.0,Low,Medium
2025-06-19 12:14:22,36.98,53.67,672.04,9112.2,34.58,6.48,35.29,2.92,208.16,46.87,173.2,2.5,13.5,24.59,44.78,34.89,6.2,Lettuce,Harvest,0.31,7.62,59.2,Fair,27.9,Low,Medium
2025-06-19 13:09:13,44.0,40.24,829.88,11758.13,35.43,6.42,32.22,2.21,228.18,30.27,190.85,2.5,13.5,39.15,46.23,22.05,2.45,Tomato,Seedling,0.56,9.91,69.3,Moderate,11.3,Low,Medium
2025-06-19 13:25:05,39.21,61.28,835.68,10130.22,31.49,6.09,32.06,2.02,180.58,45.61,167.95,2.5,13.5,17.73,42.39,29.61,7.45,Cucumber,Fruiting,2.79,0.96,70.8,Good,22.3,Low,High
2025-06-19 14:39:44,41.92,46.98,742.69,10867.74,37.16,6.21,34.89,1.76,182.85,45.66,143.58,2.5,13.5,37.72,45.92,27.9,9.11,Capsicum,Fruiting,1.04,0.01,60.0,Moderate,22.9,Low,Medium
2025-06-19 15:28:04,36.51,54.0,684.28,8654.13,34.38,6.48,35.17,2.91,202.26,46.11,171.7,2.5,13.5,21.12,42.85,35.58,6.61,Lettuce,Harvest,0.0,7.01,63.8,Moderate,19.7,Low,High
2025-06-19 16:56:13,41.67,47.91,706.79,9238.3,36.85,6.22,34.96,1.96,181.13,46.57,147.94,2.5,13.5,42.54,43.12,32.39,9.34,Capsicum,Fruiting,1.37,0.01,58.1,Fair,16.4,Low,Medium
2025-06-19 17:02:27,41.82,44.3,794.41,11359.29,35.22,6.39,32.38,2.15,227.54,30.09,188.74,2.5,13.5,36.54,45.66,24.0,3.22,Tomato,Seedling,0.0,9.12,63.9,Moderate,6.0,Low,Medium
2025-06-19 17:10:24,37.52,60.93,819.28,9998.34,31.21,6.12,32.66,2.07,188.01,48.96,165.31,2.5,13.5,16.9,42.35,30.75,7.5,Cucumber,Fruiting,2.29,0.88,67.1,Moderate,23.5,Low,Medium
2025-06-19 18:35:02,35.76,54.22,717.29,6672.38,34.18,6.46,35.11,2.79,202.69,45.41,169.19,2.5,13.5,23.21,44.72,35.31,6.78,Lettuce,Harvest,0.0,6.45,67.1,Moderate,12.9,Low,Medium
2025-06-19 19:29:38,41.95,49.88,708.09,7080.81,36.62,6.18,34.6,1.86,181.92,48.51,152.61,2.5,13.5,40.39,43.58,36.43,9.96,Capsicum,Fruiting,0.67,0.01,57.4,Fair,16.7,Low,Medium
2025-06-19 19:55:13,40.8,47.03,814.93,8559.33,34.87,6.4,32.99,2.13,227.91,29.6,191.43,2.5,13.5,32.63,46.3,28.36,4.13,Tomato,Seedling,0.29,8.39,59.1,Fair,12.4,Low,High
2025-06-19 20:00:35,36.91,62.68,839.33,8810.25,31.07,6.08,32.27,2.08,184.54,49.63,163.36,2.3301,13.5,15.02,41.39,27.81,8.77,Cucumber,Fruiting,1.62,0.81,65.7,Moderate,24.9,Low,Medium
2025-06-19 21:29:34,35.84,57.76,780.73,6216.82,33.89,6.43,34.84,2.67,208.53,43.98,166.44,2.4881,13.5,25.99,45.57,30.61,7.37,Lettuce,Harvest,0.08,5.93,61.3,Moderate,18.2,Low,Medium
2025-06-19 23:16:07,42.62,51.98,720.21,6321.31,36.52,6.16,35.1,1.94,180.4,48.47,153.99,2.5,13.5,37.52,42.19,32.78,7.47,Capsicum,Fruiting,0.7,0.01,58.1,Fair,19.7,Low,Medium
2025-06-19 23:22:26,41.79,49.66,817.85,6299.97,34.65,6.41,33.25,2.14,229.97,27.46,189.17,2.5,13.5,32.65,47.34,26.24,4.57,Tomato,Seedling,1.02,7.72,63.9,Moderate,16.4,Low,High
2025-06-19 23:56:54,36.98,63.39,815.77,7360.78,30.77,6.06,32.47,2.03,185.64,48.49,167.87,2.2948,13.5,14.09,42.23,31.04,8.36,Cucumber,Fruiting,1.66,0.74,70.6,Good,25.4,Low,Medium
2025-06-20 00:04:28,36.49,56.48,786.15,4823.65,33.79,6.43,34.89,2.6,208.92,43.74,169.22,2.5,13.5,24.73,42.92,32.09,6.73,Lettuce,Harvest,0.0,5.46,58.3,Fair,22.2,Low,High
2025-06-20 02:43:52,37.11,64.15,810.34,6218.67,30.45,6.07,32.48,1.99,190.55,47.45,171.06,2.2625,13.5,18.12,40.49,28.37,8.53,Cucumber,Fruiting,1.62,0.69,66.7,Moderate,22.4,Low,Medium
2025-06-20 02:54:39,41.32,56.01,755.04,5013.87,36.4,6.18,34.98,1.97,180.05,48.84,154.99,2.5,13.5,35.45,41.46,39.83,7.4,Capsicum,Fruiting,1.4,0.01,62.0,Moderate,18.5,Low,Medium
2025-06-20 03:16:22,41.38,53.19,844.6,4911.45,34.31,6.41,33.5,2.17,232.92,28.69,187.86,2.5,13.5,32.77,44.52,26.95,3.3,Tomato,Seedling,1.13,7.1,69.1,Moderate,12.2,Low,High
2025-06-20 04:59:26,41.5,51.6,719.62,3613.57,36.04,6.18,34.83,2.11,181.27,47.37,148.33,2.5,13.5,31.37,43.27,35.57,8.83,Capsicum,Harvest,1.75,0.01,66.9,Moderate,20.9,Low,Medium
2025-06-20 06:17:31,37.93,58.19,793.81,6277.51,30.18,6.05,32.64,2.03,193.52,45.06,173.96,2.5,13.5,20.69,40.24,27.81,8.65,Cucumber,Harvest,2.04,0.63,63.0,Moderate,21.4,Low,Medium
2025-06-20 07:16:12,42.11,46.93,862.97,2922.15,33.97,6.41,33.49,2.07,230.48,30.67,191.07,2.5,13.5,36.76,45.6,28.16,3.49,Tomato,Seedling,0.72,6.53,65.8,Moderate,16.1,Low,High
2025-06-20 07:31:48,41.98,49.25,743.86,2853.28,35.59,6.16,35.19,2.26,184.35,44.09,151.6,2.5,13.5,30.86,43.26,33.16,9.68,Capsicum,Harvest,1.12,0.01,60.3,Moderate,15.8,Low,Medium
